File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
rt-thread/components/drivers/virtio/virtio_blk.c,177,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_console.c,100,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_console.c,674,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_gpu.c,849,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_gpu.h,312,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char debug_name[64];,d53f2215c68bc40714cfe1ee2c60f5c5426bb35326bfad57ce36e2a6c7f0d80e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_input.c,346,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_input.h,75,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        char string[128];,ff6643f18be09f24eb5c3e5505b4b9b0985a6c01abe3e7a208b3b3cf1a87ceab,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/virtio/virtio_net.c,238,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dev_name[RT_NAME_MAX];,9b32d80f798f2167287617641eabc91ed2e31db14593656a606a52df5974da38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_lwip.c,63,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char str[IPADDR_STRLEN_MAX];,37083fe548cc0f4a53aa2ded997279e179686031738e7229f9f8a89ae25cf7e2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_lwip.c,184,17,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                char netif_name[RT_NAME_MAX];,fe7b7dc2b83a6b2e6276f0c33cd7fa1b096d4036e0e97dbceba694d9dd080206,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_lwip.c,207,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            char netif_name[RT_NAME_MAX];,fe7b7dc2b83a6b2e6276f0c33cd7fa1b096d4036e0e97dbceba694d9dd080206,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_lwip.c,421,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"    char eth_name[4], timer_name[16];",238632132efccb4134a734ccc02ba9e9b073fd1a512aab38f5cebc00eb8ffb67,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_lwip.c,512,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        char netif_name[RT_NAME_MAX];,fe7b7dc2b83a6b2e6276f0c33cd7fa1b096d4036e0e97dbceba694d9dd080206,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/wlan/wlan_prot.h,50,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char name[RT_WLAN_PROT_NAME_LEN];,d7b1e4f5fac5b7c60eb81f7ed67d74fa393db00e19051d1df7e149764907a8e5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/fal/inc/fal_def.h,78,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char name[FAL_DEV_NAME_MAX];,1a9a0f22349de2316156bd8523f7b6a694ce6c6d43af03ffdf7a24ea64b70a79,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/fal/inc/fal_def.h,109,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char name[FAL_DEV_NAME_MAX];,1a9a0f22349de2316156bd8523f7b6a694ce6c6d43af03ffdf7a24ea64b70a79,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/fal/inc/fal_def.h,111,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char flash_name[FAL_DEV_NAME_MAX];,c0be3e8ab5d8478d48bc1083c6a7af731eac1e449cf3d5c36fff40d33c4d3e2f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/fal/src/fal_partition.c,273,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(partition_table + table_num, new_part, table_item_size);",27e877ad5cc4d0f88b0afd60fdd10cc06759af6cd0f559798f335393412306ae,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/components/fal/src/fal_rtt.c,49,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(geometry, &part->geometry, sizeof(struct rt_device_blk_geometry));",4f86a15c19961a0df159cdd7326dd7fb163f1ab960bd4a115f04bafc334da87e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/components/finsh/cmd.c,803,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static char *const device_type_str[RT_Device_Class_Unknown] =,cf1c75824f122072915d784f9b87984d473c6ebecd9ba24d9b0aef5bea3f92a4,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/finsh/msh.c,94,22,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"static int msh_split(char *cmd, rt_size_t length, char *argv[FINSH_ARG_MAX])",9fb0eadae97b9df12ca0d126f0bfe5bdaabb49f4e70dcbe3903c540615027b0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/finsh/msh.c,94,51,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"static int msh_split(char *cmd, rt_size_t length, char *argv[FINSH_ARG_MAX])",9fb0eadae97b9df12ca0d126f0bfe5bdaabb49f4e70dcbe3903c540615027b0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/finsh/msh.c,224,14,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        fd = open(pg_name, O_RDONLY, 0);",ef89036843eec2462ef27f5fdd09f3f1be4ad75cc45e25a88a4fc792d89b5aed,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/finsh/msh.c,230,18,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"            fd = open(pg_name, O_RDONLY, 0);",ef89036843eec2462ef27f5fdd09f3f1be4ad75cc45e25a88a4fc792d89b5aed,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/finsh/msh.c,238,9,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"        strcat(pg_name, "".mo"");",e41db9004314137f4e5e163520e02652b169c6db0cf3f93c01361832bc73d579,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/components/finsh/msh.c,239,14,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        fd = open(pg_name, O_RDONLY, 0);",ef89036843eec2462ef27f5fdd09f3f1be4ad75cc45e25a88a4fc792d89b5aed,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/finsh/msh.c,245,18,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"            fd = open(pg_name, O_RDONLY, 0);",ef89036843eec2462ef27f5fdd09f3f1be4ad75cc45e25a88a4fc792d89b5aed,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/finsh/msh.c,271,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char *argv[FINSH_ARG_MAX];,3b9a80e0d5efcbfb88c7612c1c157e9415e8aa61d46795eaf06fe199a60aef76,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/finsh/msh.c,304,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"    fd = open(path, O_RDONLY, 0);",2f407c57538b85974dd0c4e527d1c84f498198cd06206258d135a9524fdb28dd,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
